31.7,186.5482583,189.7169415
31.8,186.5462938,189.7152157
31.9,186.5447281,189.7171135
32,186.5431872,189.7224993
32.1,186.5412087,189.7298266
32.2,186.5391709,189.7370089
32.3,186.5381998,189.7427407
32.4,186.5392356,189.7468146
32.5,186.5422385,189.7491852
32.6,186.5460523,189.7491368
32.7,186.548802,189.7458898
32.8,186.5487296,189.7400762
32.9,186.5451786,189.7339996
33,186.5390233,189.729851
33.1,186.5321132,189.7279014
33.2,186.5261675,189.726743
33.3,186.5220825,189.7249182
33.4,186.5201861,189.7221682
33.5,186.5208743,189.7197251
33.6,186.5245405,189.7197441
33.7,186.5307684,189.7240204
33.8,186.5379561,189.7328999
33.9,186.5441604,189.7454015
34,186.5485205,189.7600406
34.1,186.5517841,189.7750086
34.2,186.5552009,189.7878299
34.3,186.5589462,189.7959107
34.4,186.5619393,189.7983149
34.5,186.5630603,189.7973077
34.6,186.56211,189.7978603
34.7,186.5596613,189.8048731
34.8,186.5564044,189.8198771
34.9,186.5526003,189.8396429
35,186.5477652,189.8578095
35.1,186.5408432,189.8685168
35.2,186.5310402,189.8697595
35.3,186.5188345,189.86446
35.4,186.5062502,189.8587196
35.5,186.4960668,189.8583676
35.6,186.4905244,189.8658321
35.7,186.4902575,189.8790035
35.8,186.4940583,189.8925917
35.9,186.4996629,189.9010198
36,186.5049123,189.9010022
36.1,186.5084519,189.8925378
36.2,186.5098156,189.878303
36.3,186.509283,189.8620022
36.4,186.5076606,189.8465602
36.5,186.5058373,189.8333194
36.6,186.5043047,189.8226106
36.7,186.5031368,189.8149356
36.8,186.5023858,189.8115077
36.9,186.5023074,189.8134857
37,186.5032815,189.8206538
37.1,186.5057284,189.8311485
37.2,186.5099778,189.8426487
37.3,186.515795,189.8534926
37.4,186.5218962,189.8626183
37.5,186.526337,189.8689329
37.6,186.527759,189.8710532
37.7,186.5262889,189.867778
37.8,186.5231904,189.8590569
37.9,186.5197418,189.8466507
38,186.5165253,189.8335734
38.1,186.5135807,189.8224153
38.2,186.510845,189.8139986
38.3,186.5083061,189.8076882
38.4,186.5059579,189.8027999
38.5,186.5036563,189.7994726
38.6,186.50084,189.7984867
38.7,186.49654,189.8004542
38.8,186.4901532,189.8047937
38.9,186.4825314,189.809322
39,186.4760213,189.8114617
39.1,186.4729416,189.8104152
39.2,186.4739658,189.8079272
39.3,186.477999,189.8065232
39.4,186.4834072,189.8070134
39.5,186.4893025,189.8078845
39.6,186.4958136,189.8073836
39.7,186.5034257,189.8062356
39.8,186.5123072,189.8077567
39.9,186.5220895,189.8147768
40,186.531863,189.8264612
40.1,186.5403229,189.838316
40.2,186.5463243,189.845619
40.3,186.5494716,189.8472663
40.4,186.5499831,189.846538
40.5,186.5480953,189.848178
40.6,186.5438641,189.854498
40.7,186.5374426,189.863867
40.8,186.5292559,189.8725233
40.9,186.5198996,189.8774819
41,186.5102427,189.8777364
41.1,186.5018325,189.8733944
41.2,186.4969199,189.8646825
41.3,186.4975487,189.8523298
41.4,186.5040651,189.8385679
41.5,186.5144127,189.8270151
41.6,186.5253182,189.8209556
41.7,186.5344394,189.8212593
41.8,186.5413684,189.825703
41.9,186.5468897,189.8303372
42,186.5517776,189.83184
42.1,186.5563266,189.8291804
42.2,186.5605297,189.8238383
42.3,186.564352,189.8189121
42.4,186.5678998,189.8174681
42.5,186.5713989,189.8205361
42.6,186.5749009,189.8260949
42.7,186.5778571,189.8304291
42.8,186.5789317,189.8312874
42.9,186.5764365,189.8302235
43,186.5694824,189.8316693
43.1,186.5590743,189.8392047
43.2,186.5479876,189.8524036
43.3,186.5392786,189.8670502
43.4,186.53447,189.8781053
43.5,186.5327039,189.8825525
43.6,186.5315202,189.880112
43.7,186.5287728,189.8722716
43.8,186.5242256,189.8611134
43.9,186.5194542,189.8484528
44,186.5160768,189.8352605
44.1,186.5140245,189.8218581
44.2,186.5116441,189.8091876
44.3,186.5075147,189.799881
44.4,186.5020328,189.797621
44.5,186.4973189,189.8050452
44.6,186.4958999,189.821591
44.7,186.499406,189.8427189
44.8,186.5079553,189.8614662
44.9,186.52021,189.8716824
45,186.5337641,189.8707108
45.1,186.5456908,189.859682
45.2,186.5534901,189.8417984
45.3,186.5562963,189.8204936
45.4,186.5553657,189.7985326
45.5,186.5531992,189.7777405
45.6,186.5518921,189.7590115
45.7,186.5519564,189.7425642
45.8,186.5523704,189.7283402
45.9,186.551664,189.7165561
46,186.5491341,189.7082968
46.1,186.5451768,189.7057716
46.2,186.540747,189.7120951
46.3,186.5368406,189.7305341
46.4,186.5343029,189.7628076
46.5,186.5336403,189.8066463
46.6,186.5348558,189.8545631
46.7,186.537614,189.8958578
46.8,186.5414907,189.92119
46.9,186.5457725,189.9267206
47,186.5491376,189.9153444
47.1,186.550048,189.8946112
47.2,186.5479471,189.8726911
47.3,186.5442745,189.8546898
47.4,186.5419507,189.8412759
47.5,186.5432567,189.8300203
47.6,186.5478842,189.8180324
47.7,186.5530408,189.8037741
47.8,186.5556115,189.7872989
47.9,186.5544758,189.7698613
48,186.5510583,189.7536688
48.1,186.5480011,189.7415179
48.2,186.5474408,189.7359225
48.3,186.5500967,189.7378607
48.4,186.5552271,189.7458258
48.5,186.5609295,189.7561627
48.6,186.5644993,189.7648458
48.7,186.5631457,189.7694234
48.8,186.555355,189.769734
48.9,186.5422471,189.7674323
49,186.5276493,189.7652096
49.1,186.5165505,189.7660557
49.2,186.5128721,189.7723099
49.3,186.517734,189.7845577
49.4,186.5290204,189.8009754
49.5,186.5424738,189.8175343
49.6,186.5538233,189.8291451
49.7,186.5608275,189.831891
49.8,186.5640591,189.8255014
49.9,186.5660091,189.8139316
50,186.5690488,189.8030797
50.1,186.5734788,189.7972283
50.2,186.5770792,189.79684
50.3,186.5767714,189.7991384
50.4,186.5713328,189.8006428
50.5,186.56283,189.7995703
50.6,186.5552418,189.7966439
50.7,186.5514273,189.7942251
50.8,186.5512179,189.7947272
50.9,186.552053,189.7993473
51,186.5510366,189.8076826
51.1,186.5465061,189.8184148
51.2,186.5383268,189.830396
51.3,186.5275327,189.8429746
51.4,186.5161728,189.8553128
51.5,186.5071984,189.865789
51.6,186.5036735,189.8724454
51.7,186.5073426,189.8740173
51.8,186.5174597,189.8704179
51.9,186.5309071,189.8623755
52,186.5438299,189.8510211
52.1,186.5535651,189.8380808
52.2,186.5593682,189.825934
52.3,186.5618564,189.8166352
52.4,186.562096,189.810732
52.5,186.5609754,189.8073388
52.6,186.559091,189.8053436
52.7,186.5570431,189.8045144
52.8,186.5556484,189.8056784
52.9,186.5556038,189.8100014
53,186.5567178,189.8179581
53.1,186.5574941,189.828617
53.2,186.5558423,189.8396214
53.3,186.5507565,189.848111
53.4,186.5437277,189.8524255
53.5,186.5385087,189.853323
53.6,186.5388182,189.8531018
53.7,186.5454494,189.8528335
53.8,186.5552353,189.8500418
53.9,186.5627759,189.838978
54,186.5635111,189.8135559
54.1,186.5560778,189.7712884
54.2,186.542658,189.7160819
54.3,186.5274201,189.6578319
54.4,186.5143102,189.6083122
54.5,186.5054038,189.5761763
54.6,186.5003931,189.5650058
54.7,186.4974812,189.5748107
54.8,186.4952843,189.6035872
54.9,186.4941976,189.6466615
55,186.4958604,189.6957947
55.1,186.5013282,189.7410826
55.2,186.5099706,189.7752005
55.3,186.5201071,189.7964095
55.4,186.5304225,189.8077614
55.5,186.540506,189.8135842
55.6,186.5501557,189.8163496
55.7,186.5587889,189.8157912
55.8,186.5658557,189.810109
55.9,186.571469,189.798002
56,186.5762295,189.7800608
56.1,186.5802739,189.7586728
56.2,186.5825478,189.7368033
56.3,186.5813202,189.716766
56.4,186.5757077,189.699727
56.5,186.5667738,189.6859408
56.6,186.5570398,189.6752743
56.7,186.5487093,189.6675994
56.8,186.5423096,189.6627927
56.9,186.5370434,189.6601939
57,186.5321537,189.6580946
57.1,186.5277005,189.6544033
57.2,186.5243434,189.6484452
57.3,186.5229046,189.6423616
57.4,186.5241109,189.6407071
57.5,186.5282711,189.6479959
57.6,186.5348925,189.6654722
57.7,186.5426632,189.6896024
57.8,186.5500604,189.7139196
57.9,186.5561177,189.7330116
58,186.5605842,189.7456467
58.1,186.5635031,189.7550866
58.2,186.5649368,189.7667621
58.3,186.5651575,189.7844503
58.4,186.5648468,189.8067137
58.5,186.5647351,189.8263518
58.6,186.5648613,189.834086
58.7,186.5643183,189.8238704
58.8,186.5619505,189.7959015
58.9,186.5572914,189.755876
59,186.5506469,189.7119364
59.1,186.5425417,189.6716722
59.2,186.5336421,189.6406706
59.3,186.5251469,189.6222653
59.4,186.5185328,189.6172315
59.5,186.5143611,189.6230204
59.6,186.5115485,189.633463
59.7,186.5085254,189.6402902
59.8,186.5054004,189.6363296
59.9,186.5045367,189.6181396
60,186.5085158,189.5861599
60.1,186.517514,189.5431291
60.2,186.5289196,189.4927168
60.3,186.5394289,189.4390835
60.4,186.5469513,189.3871819
60.5,186.550646,189.3431677
60.6,186.550356,189.3137719
60.7,186.5467543,189.3043415
60.8,186.5415305,189.3169649
60.9,186.5366834,189.3501466
61,186.533506,189.3996852
61.1,186.5322208,189.4596586
61.2,186.5322487,189.5232057
61.3,186.5326452,189.5835485
61.4,186.5325364,189.6354729
61.5,186.5315779,189.6763635
61.6,186.5301584,189.7056418
61.7,186.5289857,189.7233875
61.8,186.5283462,189.7303083
61.9,186.5278934,189.7290756
62,186.5272776,189.7246534
62.1,186.526833,189.7224915
62.2,186.5274819,189.7262453
62.3,186.5299411,189.7370902
62.4,186.533987,189.75467
62.5,186.5384685,189.7783205
62.6,186.5421488,189.8076891
62.7,186.5446403,189.84263
62.8,186.5463962,189.8823943
62.9,186.5479436,189.9241964
63,186.54946,189.9617378
63.1,186.5507625,189.985414
63.2,186.5510849,189.9859855
63.3,186.5489233,189.9603595
63.4,186.54275,189.9146979
63.5,186.5323397,189.8614344
63.6,186.5193215,189.812458
63.7,186.5060975,189.7742756
63.8,186.4941067,189.7480244
63.9,186.483257,189.7321679
64,186.4728776,189.7245933
64.1,186.4629747,189.723118
64.2,186.4546965,189.7255908
64.3,186.4497352,189.7305139
64.4,186.448948,189.737551
64.5,186.4511789,189.7471844
64.6,186.4535439,189.7598225
64.7,186.4531961,189.7749978
64.8,186.4491477,189.7912193
64.9,186.4426809,189.807081
65,186.4360768,189.8232078
65.1,186.4309513,189.8430365
65.2,186.4276797,189.8707167
65.3,186.4259012,189.9072789
65.4,186.4250268,189.9487525
65.5,186.4243323,189.9886412
65.6,186.423228,190.0227954
65.7,186.4219038,190.051812
65.8,186.4216392,190.0783705
65.9,186.4241871,190.1021687
66,186.4304742,190.1175037
66.1,186.4397397,190.1160381
66.2,186.4501361,190.0927513
66.3,186.460204,190.0505181
66.4,186.4695222,190.0002043
66.5,186.4780045,189.9566212
66.6,186.4849731,189.9330162
66.7,186.4891548,189.9366988
66.8,186.4895763,189.9666181
66.9,186.4863433,190.0126125
67,186.480562,190.0574852
67.1,186.4737331,190.0838008
67.2,186.4672636,190.0833722
67.3,186.4622804,190.0627073
67.4,186.4595058,190.0392493
67.5,186.4589182,190.0302386
67.6,186.4594405,190.0417304
67.7,186.4592876,190.0655707
67.8,186.4571323,190.0865554
67.9,186.4531108,190.0940488
68,186.4485735,190.0885521
68.1,186.4449049,190.0782401
68.2,186.4427278,190.0697691
68.3,186.4421569,190.0624117
68.4,186.4434437,190.0498044
68.5,186.4470999,190.0257141
68.6,186.4534234,189.9882101
68.7,186.4617908,189.9402545
68.8,186.4702378,189.888046
68.9,186.4759384,189.8388657
69,186.4766219,189.7992467
69.1,186.4720011,189.7737261
69.2,186.4640669,189.764197
69.3,186.4560324,189.7696937
69.4,186.4507142,189.7865607
69.5,186.4493617,189.8090909
69.6,186.4514429,189.8309315
69.7,186.4552979,189.8470461
69.8,186.4592026,189.8550376
69.9,186.4622029,189.855135
70,186.4642008,189.8494037
70.1,186.4653541,189.8410316
70.2,186.4655243,189.8340557
70.3,186.4644146,189.8331914
70.4,186.4622426,189.8430547
70.5,186.4601394,189.8667667
70.6,186.4596127,189.9050238
70.7,186.4613446,189.9561659
70.8,186.4645866,190.0161178
70.9,186.4680987,190.0777246
71,186.4717402,190.1314682
71.1,186.4767047,190.1691498
71.2,186.4839473,190.1881354
71.3,186.4925699,190.1920394
71.4,186.4998015,190.1871357
71.5,186.5024377,190.1778316
71.6,186.4986693,190.1646501
71.7,186.4893562,190.1455326
71.8,186.4779248,190.1187123
71.9,186.4686032,190.0846037
72,186.4641827,190.0456304
72.1,186.4651226,190.0050876
72.2,186.4703711,189.9666641
72.3,186.4785305,189.9348275
72.4,186.4881505,189.9147573
72.5,186.497423,189.9106574
72.6,186.5041976,189.9230251
72.7,186.5066641,189.9470571
72.8,186.5043375,189.9740614
72.9,186.4986859,189.9955583
73,186.4927301,190.0073367
73.1,186.4895195,190.0104464
73.2,186.4904133,190.008993
73.3,186.4944677,190.0072441
73.4,186.4992923,190.0077241
73.5,186.5024453,190.0103361
73.6,186.5023875,190.0126732
73.7,186.4989195,190.0114514
73.8,186.4932652,190.0039536
73.9,186.4875806,189.9887136
74,186.4838864,189.9661729
74.1,186.4831044,189.9398934
74.2,186.4848447,189.9167866
74.3,186.4879191,189.904342
74.4,186.4910061,189.9058584
74.5,186.4930428,189.9180235
74.6,186.493422,189.9333767
74.7,186.4920481,189.9448219
74.8,186.4892353,189.9484095
74.9,186.4857613,189.9439626
75,186.4830805,189.9349834
75.1,186.4828814,189.9279769
75.2,186.4857315,189.9297705
75.3,186.4901919,189.9428982
75.4,186.4938296,189.9626053
75.5,186.4953908,189.9794699
75.6,186.4958469,189.9866213
75.7,186.4972736,189.9851135
75.8,186.5009258,189.9820203
75.9,186.5064776,189.9831021
76,186.5127561,189.9874671
76.1,186.5186091,189.989172
76.2,186.5229021,189.9833201
76.3,186.5244341,189.9700853
76.4,186.5228473,189.9531361
76.5,186.5196394,189.9355202
76.6,186.5175333,189.9182065
76.7,186.518421,189.9016319
76.8,186.5219806,189.8865051
76.9,186.5262625,189.8728601
77,186.5293669,189.8601933
77.1,186.5305208,189.8497173
77.2,186.5300535,189.8457825
77.3,186.5289474,189.8537988
77.4,186.5283223,189.8757703
77.5,186.5287216,189.9070962
77.6,186.5294447,189.9375774
77.7,186.5286302,189.9565092
77.8,186.5244239,189.9584262
77.9,186.5165764,189.9454073
78,186.5071106,189.9246181
78.1,186.4992461,189.9033241
78.2,186.495409,189.8851029
78.3,186.4961499,189.8695902
78.4,186.5006532,189.8551013
78.5,186.5077783,189.8416308
78.6,186.5165661,189.8322887
78.7,186.5262963,189.8325398
78.8,186.5365052,189.8474666
78.9,186.5467837,189.8783826
79,186.5562201,189.9211035
79.1,186.5631006,189.9676297
79.2,186.5654793,190.0102134
79.3,186.5622753,190.0443611
79.4,186.5538658,190.0687983
79.5,186.5415988,190.083776
79.6,186.5270703,190.0898368
79.7,186.5122506,190.0879355
79.8,186.4998608,190.0807679
79.9,186.4925977,190.0738209
80,186.4914928,190.0740432
80.1,186.4952739,190.0859372
80.2,186.5014108,190.1078737
80.3,186.5075758,190.131622
80.4,186.512331,190.1453405
80.5,186.5150268,190.1384687
80.6,186.5154079,190.1065477
80.7,186.5134093,190.0537333
80.8,186.5095464,189.9914377
80.9,186.5054171,189.9334614
81,186.5029974,189.8899467
81.1,186.5027026,189.863412
81.2,186.5023385,189.8489513
81.3,186.4986631,189.8380839
81.4,186.4902018,189.8240221
81.5,186.4784054,189.8057728
81.6,186.4663041,189.78895
81.7,186.456398,189.7826419
81.8,186.4496688,189.7936482
81.9,186.4461259,189.8210425
82,186.4459106,189.8547168
82.1,186.4496511,189.8802051
82.2,186.4576862,189.8880154
82.3,186.4689618,189.8812517
82.4,186.480788,189.8749629
82.5,186.4898883,189.8866631
82.6,186.4939463,189.9250885
82.7,186.492624,189.9850742
82.8,186.4877043,190.0507561
82.9,186.4822544,190.1040531
83,186.478912,190.1330493
83.1,186.4783892,190.1358394
83.2,186.4795594,190.1189853
83.3,186.480927,190.0928251
83.4,186.4818996,190.0667386
83.5,186.4829491,190.046445
83.6,186.4850913,190.0335891
83.7,186.4892221,190.0268259
83.8,186.4954013,190.023614
83.9,186.5023291,190.0218667
84,186.5076093,190.0205142
84.1,186.5089579,190.0189179
84.2,186.5055684,190.0160789
84.3,186.4985924,190.010521
84.4,186.4903402,190.0010067
84.5,186.482841,189.9872721
84.6,186.4769562,189.9700557
84.7,186.4725805,189.9508399
84.8,186.4693123,189.9316135
84.9,186.4667835,189.914062
85,186.4647764,189.8985693
85.1,186.4635321,189.8847209
85.2,186.4638539,189.8732761
85.3,186.4666178,189.8670954
85.4,186.4721808,189.8695405
85.5,186.4801579,189.8819252
85.6,186.4893874,189.9026315
85.7,186.4979065,189.9285765
85.8,186.5033577,189.9571303
85.9,186.504167,189.9864335
86,186.500708,190.0142939
86.1,186.495285,190.03768
86.2,186.4908465,190.0542778
86.3,186.4894587,190.0651605
86.4,186.4916207,190.0757267
86.5,186.4965327,190.0928828
86.6,186.5027461,190.1196788
86.7,186.5088788,190.1514114
86.8,186.5142049,190.1768547
86.9,186.5186018,190.1847218
87,186.5217725,190.1713515
87.1,186.5227499,190.1443057
87.2,186.5205236,190.1192323
87.3,186.5151855,190.1117935
87.4,186.5082585,190.1292845
87.5,186.5018331,190.1662152
87.6,186.4974348,190.2061584
87.7,186.4955401,190.2295373
87.8,186.4957948,190.2234057
87.9,186.4974195,190.1873823
88,186.4995388,190.132489
88.1,186.5015288,190.0747906
88.2,186.5032766,190.029146
88.3,186.5051128,190.0065234
88.4,186.507616,190.0131394
88.5,186.5116007,190.0483894
88.6,186.5179185,190.1026475
88.7,186.5266229,190.1590457
88.8,186.5359786,190.2008075
88.9,186.5423863,190.2202538
89,186.5418394,190.2229982
89.1,186.5324473,190.223711
89.2,186.5163764,190.235937
89.3,186.4993787,190.2632599
89.4,186.4877316,190.297947
89.5,186.4847227,190.3266664
89.6,186.489289,190.3379061
89.7,186.4974433,190.3266535
89.8,186.504915,190.295507
89.9,186.5091425,190.2529528
90,186.5099802,190.2094495
90.1,186.5093532,190.1728169
90.2,186.5101996,190.1455038
90.3,186.515037,190.1255256
90.4,186.5246672,190.1098297
90.5,186.5376393,190.0960758
90.6,186.5506998,190.0802804
90.7,186.5598102,190.0532745
90.8,186.5612536,190.0022511
90.9,186.5528965,189.919783
91,186.5357494,189.8138462
91.1,186.5147919,189.7073325
91.2,186.4971683,189.6239828
91.3,186.4881675,189.5737792
91.4,186.4882645,189.5516225
91.5,186.4934815,189.5474194
91.6,186.4983247,189.5556291
91.7,186.4990056,189.5765095
91.8,186.4950554,189.6109064
91.9,186.4887105,189.6548757
92,186.4828744,189.6985275
92.1,186.4792384,189.7298455
92.2,186.4777658,189.740739
92.3,186.4775481,189.7311197
92.4,186.4779296,189.708421
92.5,186.4789406,189.6825896
92.6,186.4810652,189.6592267
92.7,186.4848995,189.6358207
92.8,186.4909221,189.6050319
92.9,186.4991644,189.5635628
93,186.5088509,189.5193263
93.1,186.5185059,189.4898156
93.2,186.5266633,189.4927871
93.3,186.5326335,189.5374697
93.4,186.5367324,189.6215884
93.5,186.5397684,189.7323005
93.6,186.5421276,189.8482625
93.7,186.5434678,189.9444031
93.8,186.5435648,190.0007322
93.9,186.5432633,190.0108759
94,186.5441911,189.984324
94.1,186.5474211,189.9414834
94.2,186.5525364,189.9054881
94.3,186.5580836,189.8946789
94.4,186.562838,189.9173173
94.5,186.5665087,189.9692998
94.6,186.5693974,190.0362376
94.7,186.5717794,190.099949
94.8,186.5736857,190.1463212
94.9,186.5748702,190.1701908
95,186.5747677,190.1746177
95.1,186.5728062,190.1656635
95.2,186.56905,190.1473754
95.3,186.5643665,190.1212548
95.4,186.5595625,190.0892387
95.5,186.5543824,190.05565
95.6,186.5484975,190.0264409
95.7,186.5469436,190.0089234
95.8,186.572565,190.0164852
95.9,186.6861629,190.0803837
96,187.0079756,190.2651264
96.1,187.7231506,190.6769706
96.2,189.0495039,191.4530133
96.3,191.1619941,192.7256319
96.4,194.1029001,194.5706176
96.5,197.7309013,196.9601871
96.6,201.7462619,199.7478006
96.7,205.7818012,202.7018406
96.8,209.5120554,205.5755136
96.9,212.7309968,208.1729602
97,215.3720151,210.3782787
97.1,217.4746417,212.1476505
97.2,219.1268758,213.4871846
97.3,220.4170259,214.4348297
97.4,221.4125975,215.0495164
97.5,222.1616959,215.4018606
97.6,222.7021693,215.5626183
97.7,223.0678493,215.5915178
97.8,223.2902418,215.5316036
97.9,223.3985774,215.4110253
98,223.4200077,215.2497569
98.1,223.3795961,215.0666559
98.2,223.2995448,214.8829457
98.3,223.1975008,214.7206769
98.4,223.0839985,214.5978376
98.5,222.9602782,214.5235962
98.6,222.8190704,214.4962094
98.7,222.6499658,214.5044678
